uf,ano,mes,precip_total_mm,dias_precip,temp_media_c,pressao_media_mb,vento_max_ms,vento_media_ms,n_estacoes,anomalia_precip
MS,2011,8,26.855122655122656,4.871634978777836,22.036339586339587,971.8745502645503,7.827301587301587,2.191228269085412,21,-1.3467889561046282
MS,2011,9,47.15920634920635,5.15374149659864,24.12047619047619,971.4119047619048,8.724992784992784,2.1517460317460317,21,-0.9980892526541203
MS,2011,10,157.04867724867725,11.047619047619047,25.165411255411257,967.6277380952381,8.95515873015873,2.174920634920635,21,0.8891382870030438
MS,2011,11,118.62164502164502,6.714285714285714,25.45897435897436,967.3194444444443,8.733333333333334,2.098901098901099,21,0.22919741284511969
MS,2011,12,105.23142857142858,9.748299319727892,26.275324675324676,966.6835978835978,7.309523809523809,1.7695238095238097,21,-0.0007644300864630867
MS,2012,1,180.64400982615268,14.942784992784993,25.81861471861472,966.9856613756614,6.980952380952381,1.7458805744520032,21,1.2943614724738175
MS,2012,2,147.18069160997734,13.493650793650794,26.066666666666666,968.082745825603,7.061904761904763,1.6122294372294372,21,0.7196667798071208
MS,2012,3,119.73492063492064,10.476190476190476,25.124761904761904,969.6129251700681,7.619047619047619,1.5708333333333335,21,0.24831666402910715
MS,2012,4,132.23115588115587,11.86883116883117,23.9987012987013,969.6666666666666,7.461904761904761,1.5961904761904764,21,0.46292538955754353
MS,2012,5,88.70701058201058,9.627705627705629,21.045238095238094,972.2603174603175,6.785714285714286,1.6935064935064934,21,-0.28455264429094207
MS,2012,6,146.01984126984127,11.285714285714286,19.96739926739927,972.7592592592594,7.514285714285715,1.7236291486291486,21,0.6997304864262074
MS,2012,7,16.810378510378513,4.52014652014652,19.246153846153845,973.382683982684,6.766666666666667,1.6738095238095236,21,-1.5192960909884896
MS,2012,8,4.371428571428571,2.6834017834017834,22.9812925170068,973.7026455026455,7.4,2.297222222222222,21,-1.7329210060695592
MS,2012,9,67.56,5.619047619047619,25.12857142857143,970.9714285714286,8.923809523809524,2.3476190476190473,21,-0.6477286649335531
MS,2012,10,104.67619047619047,8.571428571428571,26.455411255411256,967.7429761904763,9.138095238095238,2.221904761904762,21,-0.010300017216177747
MS,2012,11,163.3172520661157,11.02020202020202,26.18191354100445,966.0220959595958,8.801893939393938,1.9312237762237763,22,0.9967939789727847
MS,2012,12,138.63804347826087,11.782608695652174,26.778260869565216,964.4227053140097,8.386956521739132,2.0956521739130434,23,0.5729564472901427
MS,2013,1,158.714381270903,12.474916387959865,26.02173913043478,965.3298136645963,8.143478260869566,1.982608695652174,23,0.9177448721283643
MS,2013,2,161.1304347826087,16.304347826086957,25.53478260869565,965.8664596273293,7.860869565217392,1.9304347826086956,23,0.9592378621960627
MS,2013,3,169.4723717948718,15.09527972027972,25.45875,966.6093055555556,7.365530303030304,1.8754166666666665,24,1.102501207944906
MS,2013,4,156.30367965367967,10.475694444444445,22.849999999999998,968.5881944444444,6.895833333333333,1.6786111111111113,24,0.876343794803295
MS,2013,5,54.40462962962963,8.166666666666666,21.95,969.3425000000001,7.691666666666666,1.8166666666666667,24,-0.8736572917085899
MS,2013,6,120.25155092592593,12.5,20.976136363636364,970.2195707070706,6.720833333333334,1.6113636363636363,24,0.2571892057296511
MS,2013,7,25.638068181818184,5.465740740740741,19.3,972.1086904761905,7.425,2.0554166666666664,24,-1.3676904919886652
MS,2013,8,1.4416666666666667,1.9362148268398267,19.954166666666666,970.8088541666666,8.158333333333333,2.3874999999999997,24,-1.7832363575408867
MS,2013,9,54.04807692307693,7.458333333333333,23.541666666666668,968.6166666666667,9.075000000000001,2.475,24,-0.8797806817079934
MS,2013,10,133.74761904761905,13.916666666666666,24.6125,967.1833333333334,8.475,2.154166666666667,24,0.4889689315566051
MS,2013,11,121.73520833333333,10.958333333333334,25.8875,965.0074074074074,8.083333333333334,2.1791666666666667,24,0.2826693458718955
MS,2013,12,129.30833333333334,13.875,26.421969696969697,963.7521759259258,7.879166666666666,1.8845833333333333,24,0.41272921370346394
MS,2014,1,155.90576388888888,17.477350427350427,25.725903263403264,966.8585571835571,7.645753205128205,1.7638176638176637,24,0.8695100409993123
MS,2014,2,149.70039682539684,15.096230158730158,25.805074786324784,965.8889876789876,7.113782051282051,1.8933129370629371,24,0.7629398708087842
MS,2014,3,201.271875,15.632371794871794,24.850320512820513,966.7805555555556,7.209294871794872,1.7035256410256412,24,1.648621757119587
MS,2014,4,80.43545454545455,10.264393939393939,24.188194444444445,968.2411373348873,7.16298076923077,1.7140467171717173,24,-0.4266072762791754
MS,2014,5,120.62958964646464,9.041666666666666,20.729469696969698,969.6686300505052,7.081666666666667,1.6342045454545453,24,0.26368159375024763
MS,2014,6,47.833743386243384,7.924242424242425,20.73875,970.5236111111111,6.970378787878787,1.7967171717171715,24,-0.9865048409502947
MS,2014,7,102.08323863636365,8.842161195286195,19.733598484848486,972.5223148148148,7.7496212121212125,1.8984722222222221,24,-0.054831036258052634
MS,2014,8,13.912916666666668,2.3768398268398268,22.817592592592593,970.6833333333334,7.2437499999999995,1.9333333333333333,24,-1.5690567253950491
MS,2014,9,96.3575925925926,8.054166666666667,25.282310606060605,967.3879166666667,7.89659090909091,2.2129166666666666,24,-0.15316253979235386
MS,2014,10,61.56963804713805,7.595959595959596,26.879204545454545,966.9348768939394,8.790998931623932,2.0637121212121214,24,-0.7506063652029242
MS,2014,11,189.00295454545457,14.194444444444445,24.920833333333334,965.4359848484847,8.1875,1.7863636363636364,24,1.4379169063804003
MS,2014,12,167.1858585858586,16.92548076923077,25.613690476190474,965.3072916666666,7.0125,1.9184027777777777,24,1.0632329262567795
MS,2015,1,122.25104166666667,13.784090909090908,26.606388888888887,967.3243589743589,7.479166666666667,1.6317994505494504,24,0.29152820072460833
MS,2015,2,173.78999796499795,17.585137085137085,25.709935897435898,966.1320512820513,6.984186507936507,1.6416399572649574,24,1.1766515605447545
MS,2015,3,133.8255346736597,15.555656843156845,25.140530303030303,966.896416083916,7.229543650793651,1.5187296037296036,24,0.4903070444261087
MS,2015,4,118.917635003885,10.601073232323232,24.397804972804973,968.1126675407926,6.358373015873016,1.5239812271062272,24,0.2342807064616385
MS,2015,5,117.04761904761904,10.677104377104378,21.54041666666667,970.0143518518518,6.66555735930736,1.7093855218855218,24,0.20216529464486874
MS,2015,6,45.25421897546897,5.888468013468014,20.924647435897437,971.7441077441077,6.765891608391608,1.8906460437710437,24,-1.0308052590648278
MS,2015,7,56.01464015151515,7.569200822325822,20.50148407148407,971.0686561124061,7.331790986790987,1.957104700854701,24,-0.8460071795443426
MS,2015,8,16.770555555555557,2.8967261904761905,23.62835648148148,969.415625,7.358472222222222,2.0883676508676507,24,-1.5199800052565013
MS,2015,9,129.07817760942763,8.102056277056278,25.033446969696968,966.9082007575757,8.891851898101898,2.110757575757576,24,0.4087765491123136
MS,2015,10,121.45998041310541,11.034608909608911,25.96666666666667,966.7166666666667,8.188392857142857,2.164285714285714,24,0.2779426172191398
MS,2015,11,201.67723544973546,14.873092185592185,25.816319444444446,964.9070707070706,8.280631868131868,1.9497442372442373,24,1.6555833649785276
MS,2015,12,189.75491161616162,15.966422466422467,25.956666666666667,966.0518434343435,8.380402097902097,1.9288104256854257,24,1.4508309197145486
MS,2016,1,221.0073492710993,16.665195915195916,25.93830346736597,964.8600052782866,7.463429296398046,1.8448028996466495,24,1.987556235989603
MS,2016,2,189.13039957727457,15.997587481962482,26.31227904040404,966.6062604062604,7.304375,1.7660612535612534,24,1.440105630849401
MS,2016,3,123.1969909026159,11.507575757575758,25.307430555555555,968.0595734126983,6.99125,1.6464129273504273,24,0.3077738103775495
MS,2016,4,82.85280002405003,6.817361111111111,25.13784722222222,967.9972756410257,7.056388888888889,1.6551281126281125,24,-0.38509209813945533
MS,2016,5,115.2000496031746,10.252861952861954,20.422083333333333,971.1498450854701,6.211011904761905,1.6851515151515153,24,0.17043537631470954
MS,2016,6,45.0307702020202,7.7778619528619535,18.42833333333333,972.8448578042329,5.7250000000000005,1.6459911616161618,24,-1.034642739357557
MS,2016,7,13.309621212121213,2.2958333333333334,20.38219696969697,971.181737012987,7.067013888888888,1.8734848484848483,24,-1.5794176433888187
MS,2016,8,68.76578703703704,6.409375,21.83314393939394,969.9750869963369,8.164930555555555,2.0897916666666667,24,-0.6270206345405441
MS,2016,9,35.78425925925926,5.2414141414141415,22.34861111111111,969.9741666666667,8.073690476190476,2.0430134680134677,24,-1.193441120622707
MS,2016,10,95.6250033068783,8.092495467495468,24.99078733766234,966.5770857614607,8.22202380952381,2.2858766233766232,24,-0.1657439332956731
MS,2016,11,99.41068602693603,10.22334656084656,25.21780303030303,965.7691666666666,8.822619047619048,2.0849715099715103,24,-0.10072910860666279
MS,2016,12,182.49176136363636,16.558544580419582,25.482986111111114,965.5037878787879,8.004166666666666,2.1356060606060607,24,1.326094518046247
MS,2017,1,189.12917989417988,16.575,25.725757575757573,966.1508357383358,7.5125,1.7289983164983165,24,1.4400846841699135
MS,2017,2,148.46791666666667,14.08411044973545,26.101515151515155,965.9589718614719,7.474652777777778,1.6546296296296295,24,0.7417734162012772
MS,2017,3,136.76642676767676,12.191132478632477,25.695138888888888,966.8578426434677,6.992361111111111,1.645985576923077,24,0.5408135443260528
MS,2017,4,139.58363756613758,11.90591491841492,23.225347222222222,968.3524465811965,7.429166666666667,1.751153846153846,24,0.5891959576760876
MS,2017,5,110.73812830687831,12.135437710437712,22.857440476190476,969.095714031339,7.083333333333333,1.6563552188552189,24,0.09380691790802058
MS,2017,6,48.40065836940837,7.355513468013467,20.106011904761903,971.1766005291005,7.033333333333334,1.849074074074074,24,-0.9767687164597874
MS,2017,7,6.788693181818182,2.1160766317016315,19.988452311577312,973.4236351611352,7.267847222222223,2.064855931105931,24,-1.6914072167499319
MS,2017,8,41.37499158249158,5.8746738215488215,22.90513618326118,969.5288988095239,8.149513888888889,2.212519586894587,24,-1.0974266078500703
MS,2017,9,32.73074074074074,3.4732683982683983,25.896872571872574,968.6543589743591,7.574711538461538,2.1452041245791245,24,-1.2458818521489612
MS,2017,10,138.32131562881563,9.352777777777778,25.45663059163059,965.992703962704,9.608333333333333,2.2058270202020203,24,0.5675170042283386
MS,2017,11,162.62602693602693,12.930555555555555,25.053589743589743,964.6379273504273,8.008333333333333,1.9013468013468013,24,0.9849229681204343
MS,2017,12,197.45183712121215,15.323317307692307,25.693440170940168,964.5443181818182,7.191666666666666,1.6444602272727273,24,1.5830169213844405
MS,2018,1,168.09531644281643,16.38154206904207,25.396363636363635,965.6050351037851,7.629166666666666,1.677637085137085,24,1.0788518376935134
MS,2018,2,163.42792936230435,12.213624338624337,25.253276515151516,965.7907592407593,6.5119444444444445,1.6059471315721314,24,0.998694736521914
MS,2018,3,140.61479166666666,14.10552641802642,26.085200216450218,966.090597943723,6.7839285714285715,1.390982142857143,24,0.606904864637057
MS,2018,4,75.53940355940357,6.7517482517482525,24.70830176767677,968.9753059440559,5.739583333333333,1.423924825174825,24,-0.5106914217465235
MS,2018,5,55.866739417989415,6.72319832944833,21.902564102564103,970.5087268518519,6.911212121212121,1.522756734006734,24,-0.8485472075848872
MS,2018,6,31.02364868927369,5.1856060606060606,20.103003593628593,971.749537037037,6.1866666666666665,1.6208859427609428,24,-1.2751992299276358
MS,2018,7,2.642512626262626,2.0983901515151513,20.60935314685315,971.4906881313132,6.25,1.7204545454545455,24,-1.7626131845718516
MS,2018,8,41.89622474747475,7.275378787878789,20.539551767676766,971.3980375874125,7.658333333333334,2.1131096218596217,24,-1.0884750169880233
MS,2018,9,108.38532407407406,10.48210816960817,23.487898212898212,967.5758333333333,8.416666666666666,2.084135101010101,24,0.05340016276373406
MS,2018,10,176.33027907277906,11.494831557331558,25.503157883782887,965.9949062742812,8.395833333333334,2.089206487956488,24,1.2202780192567182
MS,2018,11,173.81099116161616,13.122061965811966,25.355349164724164,965.2158265345765,8.2875,2.133842268842269,24,1.1770120949843055
MS,2018,12,106.57453703703703,11.916666666666666,26.36602564102564,966.1402777777777,7.2124999999999995,1.7984848484848486,24,0.02230194073410251
MS,2019,1,138.44166666666666,14.089049145299144,26.85375457875458,967.272248931624,7.936217948717949,1.7701340326340327,24,0.5695838973637746
MS,2019,2,181.43627946127947,12.868589743589745,26.02695707070707,965.9849025974027,7.591666666666666,1.7637205387205388,24,1.3079678085677753
MS,2019,3,141.85003787878787,13.294871794871796,25.52125,967.6858928571428,7.033333333333334,1.7040625,24,0.6281188230872252
MS,2019,4,105.31994528619528,11.267628205128204,24.557512626262625,967.7888888888889,6.033333333333334,1.430486111111111,24,0.0007557445077026414
MS,2019,5,84.51047679172679,9.884217171717172,22.309469696969696,969.1841588966589,6.066666666666666,1.640151515151515,24,-0.35662337204401906
MS,2019,6,23.832886904761907,4.806818181818182,21.59166666666667,971.4273148148148,7.058333333333334,1.7560185185185186,24,-1.3986924414224804
MS,2019,7,24.261041666666667,3.4010416666666665,19.59340277777778,971.7148148148149,6.944166666666667,1.8212962962962962,24,-1.391339366998806
MS,2019,8,18.10654461279461,2.886551527176527,22.237163299663298,971.6769318181819,7.806805555555556,2.2502209595959597,24,-1.4970359022331217
MS,2019,9,41.07698653198653,4.985227272727273,25.90402777777778,967.8280997474748,8.137083333333333,2.178688973063973,24,-1.1025445079879692
MS,2019,10,87.36923245735746,8.419757326007327,26.614463383838384,966.3096085858587,8.942307692307692,2.025669191919192,24,-0.30752747252636
MS,2019,11,138.0643287037037,11.3230056980057,26.403727175602175,964.773832070707,7.786431623931624,1.9504929098679098,24,0.5631035440630173
MS,2019,12,186.89325854700857,16.316372863247864,25.761388888888888,965.3041835016835,7.39985754985755,1.6645592948717949,24,1.401685260564086
MS,2020,1,167.7324483155733,14.065016233766235,26.511844405594406,965.1090794159544,6.090173992673993,1.5225796194546195,24,1.0726199874771853
MS,2020,2,165.6690845959596,14.828987794612795,25.986801046176044,966.1492316017316,6.3061401098901095,1.4865800865800864,24,1.037184046216291
MS,2020,3,104.8939941077441,9.442268842268842,26.191050754800756,966.890871975247,6.321501831501831,1.5487414321789321,24,-0.006559485859161785
MS,2020,4,104.2131746031746,7.1134469696969695,23.922683566433566,968.785695901321,6.772815934065934,1.5215290727790727,24,-0.018251791846645774
MS,2020,5,80.73959505772005,7.645291051541052,20.634523115773117,970.5306146862396,6.409481906981907,1.5488761007511007,24,-0.4213840065157056
MS,2020,6,49.610233285233285,7.038739963739964,20.971869658119658,970.5396370990121,7.007047674547675,1.7393979862729863,24,-0.9559956335271051
MS,2020,7,16.332430555555558,3.2729595635845636,20.561413655788655,971.0439977152478,6.647340229215229,1.8042265604765604,24,-1.5275043072578158
MS,2020,8,31.276011396011395,4.35086291023791,22.408472545972547,970.1994396691272,7.6621085858585865,2.104286616161616,24,-1.2708651854897157
MS,2020,9,44.65843466718467,4.7168949106449105,25.853746114996113,967.8061679292929,7.76661421911422,2.098757446257446,24,-1.0410371816055992
MS,2020,10,109.0523343092093,9.421238252488253,26.426176323676327,965.8625852272727,8.673724955599956,2.0940321484071487,24,0.0648553101466166
MS,2020,11,120.046907999408,9.97586556961557,25.94696872571873,965.3622914122915,7.878992257742258,1.9881841075591076,24,0.25367469461626185
MS,2020,12,154.46268534706033,13.674126914751914,26.23818861693862,964.9300113312614,7.8610908998408995,1.8123934052059052,24,0.8447267970384911
MS,2021,1,169.6914760933511,15.449612193362194,25.732913059163057,965.6839678608429,6.96872557997558,1.6053569116069115,24,1.1062640767872327
MS,2021,2,143.6111144179894,13.75657825970326,25.76531191031191,965.7404868742369,6.727013819513819,1.5285613691863693,24,0.6583633234658438
MS,2021,3,126.64754840067339,12.177490564990565,25.677658660783663,966.6919975857476,6.868419497169497,1.5098838314463314,24,0.36703323791143866
MS,2021,4,106.60165945165944,9.687752525252526,24.115928602647354,968.1327378350816,6.575934065934066,1.4584138546638545,24,0.022767737569763326
MS,2021,5,70.71528318903319,7.309748122248123,21.628723914973914,970.0546768740519,6.589225774225774,1.521315675065675,24,-0.5935402401370753
MS,2021,6,45.92963985088985,6.940074740074739,20.35033202908203,971.1340045371295,6.546863761238761,1.590556203056203,24,-1.0192056684350785
MS,2021,7,21.489680944055944,3.71683651996152,19.77032314907315,972.1407488807489,6.842513458763459,1.7166464322714325,24,-1.438934357084979
MS,2021,8,25.182140544640546,3.653049612424612,22.51053784178784,970.4016573125949,7.891267621267622,1.9973643023643024,24,-1.37552053417496
MS,2021,9,55.666771006771,5.945011932511933,25.61707556332556,967.6973106060606,8.465674811299811,2.0442367586117585,24,-0.8519814391779952
MS,2021,10,124.81005205442705,10.440463471713471,25.53503447940948,966.257614364802,9.044697940947941,2.0669556138306135,24,0.3354763136650029
MS,2021,11,145.76293974543975,10.744455313205313,25.916393745143747,964.9321436202686,7.582474400599401,1.8949440143190144,24,0.6953184929216252
MS,2021,12,149.43519246956745,12.378797244422245,26.373000888000888,964.4776324138825,7.31656709031709,1.7481264221889221,24,0.7583852855526944
MS,2022,1,166.74884216477966,14.620180340492842,26.273505244755246,965.3515502784253,7.283873817155068,1.652414021164021,24,1.055727662846265
MS,2022,2,163.26720416157914,13.808210655085654,26.148573856698857,965.8564001276501,7.351111041736043,1.618580956080956,24,0.9959344627427907
MS,2022,3,149.10280564343063,13.22793317793318,25.63243964368964,966.680817030192,6.904805333555333,1.5487780622155622,24,0.7526769172534374
MS,2022,4,106.268746993747,9.978484362859364,24.29301288988789,967.8963872932623,6.64853021978022,1.5161423761423762,24,0.017050342138475078
MS,2022,5,72.36935726310726,7.796772209272209,20.84498001998002,970.1748934630185,5.941713564213565,1.543081894956895,24,-0.5651333862349281
MS,2022,6,47.604690355940356,7.538472175972175,20.228721833721835,970.8985382672882,6.342418553668554,1.6073491323491325,24,-0.9904385680243404
MS,2022,7,22.22646124708625,3.367652370777371,21.085638805638805,971.3028024521774,6.753080669330669,1.8385891423391423,24,-1.4262809875931215
MS,2022,8,36.356622867872865,4.367750652125652,21.671234089984093,970.4332221366595,8.045797535797536,2.114084387834388,24,-1.183611422144485
MS,2022,9,102.44435485810486,7.99760101010101,23.46463675213675,968.1888636363636,7.820508241758241,2.2926638176638177,24,-0.048629273039896656
MS,2022,10,115.01873617123617,8.833333333333334,24.764523601398604,966.5462686965811,8.670576923076924,2.1026733682983685,24,0.16732152291944657
MS,2022,11,105.18856481481481,6.3842592592592595,24.345035173160174,966.2065972222222,8.555096153846153,2.084375,24,-0.0015005666905665942
MS,2022,12,152.05901385651387,12.596180555555556,26.088609654234656,964.1513795001296,7.100735838235838,1.7021204836829835,24,0.8034464541983847
MS,2023,1,208.7534595959596,16.26238344988345,25.316113053613055,965.5369907407407,6.819225427350427,1.7102795352795352,24,1.7771095219090505
MS,2023,2,250.78421474358973,17.356894841269842,24.734524572649573,966.5722335997335,7.271335470085471,1.5951121794871794,24,2.498940266728631
MS,2023,3,183.69459857272355,14.73034188034188,25.356101190476192,967.0465231990232,6.753521634615384,1.5233066239316237,24,1.3467518884761251
MS,2023,4,162.76703962703962,12.791666666666666,23.673511904761906,967.5255952380953,6.398645833333333,1.4014580327080328,24,0.9873447018110422
MS,2023,5,67.44618055555556,6.59469696969697,21.680576923076924,970.1048931623932,5.782247474747475,1.4566841491841493,24,-0.6496833853298369
MS,2023,6,58.33914141414141,6.90530303030303,19.28282051282051,971.9296296296296,5.368030303030303,1.4540088383838385,24,-0.8060864959439155
MS,2023,7,12.321148989898992,2.628787878787879,21.25647435897436,971.367288961039,6.482041569541569,1.709153762903763,24,-1.5963935373001696
MS,2023,8,38.14684343434343,5.247115384615385,23.789393939393936,968.6762330840456,8.257358891108892,1.890400641025641,24,-1.1528664060164642
MS,2023,9,61.28839646464647,7.242788461538461,26.239073426573427,966.8655997474748,8.367264957264958,2.054533313908314,24,-0.7554363717124689
MS,2023,10,117.23542022792022,11.075487012987013,27.34138888888889,964.8540625,8.770347985347986,2.1571984265734265,24,0.2053905677901798
MS,2023,11,118.25388888888888,11.166666666666666,27.65416666666667,964.3699074074075,8.332638888888889,2.277314814814815,24,0.22288161665523604
MS,2023,12,137.07500000000002,11.958333333333334,27.745833333333334,965.1675925925925,8.381734006734007,1.7463541666666667,24,0.5461129410496408
MS,2024,1,146.1267261904762,11.833333333333334,27.045833333333334,965.4947751322752,7.508263888888888,1.6856000481000482,24,0.7015661142087896
MS,2024,2,148.76532738095239,12.205092592592592,26.751602564102566,966.7195238095238,6.807902930402931,1.6197916666666667,24,0.7468811092859277
MS,2024,3,118.12355850168349,12.889267676767679,27.1375,966.6196581196582,7.31548076923077,1.6419604700854702,24,0.2206433394665761
MS,2024,4,126.14340608465608,10.197222222222223,25.761217948717945,967.0965277777777,5.870641025641025,1.5098905723905724,24,0.3583751630758177
MS,2024,5,38.53458122895623,4.8136363636363635,22.25,969.6258333333334,5.895833333333333,1.7625,24,-1.1462074473540038
MS,2024,6,4.178484848484849,1.1853146853146852,23.037152777777777,969.8663194444445,6.777083333333334,1.843560606060606,24,-1.736234596576119
MS,2024,7,22.33061868686869,3.723484848484848,20.304166666666667,972.7261904761905,6.095833333333334,1.8041666666666665,24,-1.4244922012134198
MS,2024,8,26.60681818181818,3.5,22.275000000000002,970.9296875,7.520833333333333,2.183333333333333,24,-1.3510533049672135
MS,2024,9,31.291666666666668,3.875,26.400000000000002,967.1655303030303,8.225,2.158333333333333,24,-1.2705963238992506
MS,2024,10,104.63650793650794,10.652777777777777,27.027083333333334,965.7895138888889,7.84125,2.03125,24,-0.010981520012755238
MS,2024,11,137.2757638888889,11.917824074074074,26.396180555555556,964.4466435185185,7.319444444444444,1.8941708754208755,24,0.549560834073226
MS,2024,12,189.4389512108262,14.102430555555555,25.88971688034188,964.6297987891738,7.3463319088319095,1.7321253399378398,24,1.4454046566384824
MT,2010,1,244.96131313131312,17.12551990493167,25.176573426573427,962.8257808857809,6.288703943115708,1.532993803582039,17,1.404831059387231
MT,2010,2,209.75349673202615,15.330914183855361,25.66797385620915,962.8356021756022,6.632929325576384,1.4080545271721743,17,1.0247761081740319
MT,2010,3,188.23312145370969,14.993909685086155,25.7490756302521,963.0368821374703,6.111752952929423,1.3011990950226244,17,0.792471864033065
MT,2010,4,71.43823529411765,8.060546642899583,25.202961744138214,964.3060468942822,5.639160839160839,1.1656471959413135,17,-0.46828439128056587
MT,2010,5,25.612679738562093,4.867787114845938,23.559988540870894,965.021963330787,5.343331178625297,1.2479882862235803,17,-0.9629537875154633
MT,2010,6,10.137028657616893,1.8607843137254902,23.795588235294115,967.0529663147311,5.040686274509803,1.1775784672843497,17,-1.130007539155688
MT,2010,7,2.8006069094304387,1.1240573152337858,22.72892156862745,966.8352941176471,6.039901960784313,1.46015406162465,17,-1.209201414117014
MT,2010,8,2.3477124183006537,1.4759803921568626,24.60058103661045,966.051866515837,6.463227752639518,1.63527183600713,17,-1.2140902374333769
MT,2010,9,13.301764705882352,1.9096256684491977,27.894117647058824,963.0970588235294,7.251427494074553,1.9382352941176473,17,-1.0958454204151877
MT,2010,10,103.98254392666158,9.677941176470588,26.743284950343774,962.3236928104575,7.7633053221288515,1.7648484848484849,17,-0.11698099065674121
MT,2010,11,199.69368347338937,15.2921568627451,25.277310924369747,961.3269532428357,7.073431372549019,1.7012745098039215,17,0.916184260447215
MT,2010,12,194.64565359477123,16.868568033273917,25.086470588235297,960.3418627450981,6.8263789152024446,1.6204901960784313,17,0.8616927030190799
MT,2011,1,294.45723622782447,20.275765002970886,24.59654463183875,961.4724420677362,6.541932773109244,1.4161191749427045,17,1.9391206734991082
MT,2011,2,241.48349673202617,18.078972498090145,24.604491978609623,962.3747429041547,6.689592760180995,1.4389483065953654,17,1.3672893576534582
MT,2011,3,214.1326984126984,19.865686274509805,24.622899159663866,961.8419227830992,6.670071105365223,1.6090052104757986,17,1.0720479202689834
MT,2011,4,112.1956939139292,11.194919786096257,25.27240112828348,963.4533182503772,5.47278603749192,1.3063368004544476,17,-0.02832316870272478
MT,2011,5,22.080329768270946,4.360595776772247,23.690230553759964,964.8932880844646,5.232967032967032,1.3542957042957042,17,-1.0010841583513592
MT,2011,6,13.445801910507793,3.1102712646830293,23.070406162464987,965.8415233785822,5.815449256625727,1.3197737556561087,17,-1.094290593721138
MT,2011,7,2.115686274509804,1.4142533936651582,23.71143790849673,965.4390020110608,5.369862490450726,1.4472976370035193,17,-1.2165948711703447
MT,2011,8,4.120238095238095,1.1504040077569488,25.321312217194567,965.0784227537168,6.41063025210084,1.7890727573080514,17,-1.1949564987194292
MT,2011,9,35.60378627545294,4.855555555555556,27.273815073815072,962.07117003367,6.878044178044179,1.9307989078822412,18,-0.8551036026479681
MT,2011,10,143.67877184543852,14.200462962962964,25.714166666666667,959.6574548907881,8.113908313908315,1.9055555555555554,18,0.31152465121329354
MT,2011,11,139.01694444444445,13.199074074074074,25.47222222222222,959.2875757575758,7.572222222222223,1.8455555555555554,18,0.2612020022493255
MT,2011,12,238.86666666666667,20.166666666666668,24.855555555555554,959.4627777777779,7.522222222222222,1.721111111111111,18,1.3390416750495584
MT,2012,1,270.9188095238095,23.604166666666668,24.25,960.0168803418803,6.5,1.8555555555555554,18,1.6850323338197681
MT,2012,2,212.03920634920635,19.2739898989899,24.572222222222223,960.4836182336182,7.811111111111111,1.613888888888889,18,1.049449471815594
MT,2012,3,174.38705096073517,16.67406015037594,24.76228070175439,963.2675438596491,7.208270676691729,1.4609649122807018,19,0.6430088133847858
MT,2012,4,90.66177944862156,13.362649046859573,25.126315789473683,963.1577694235589,6.28421052631579,1.3801619433198382,19,-0.2607735632039709
MT,2012,5,70.3957963089542,8.810796221322537,23.587894736842106,964.9934008097166,5.842105263157895,1.4172874493927126,19,-0.4795371225819326
MT,2012,6,32.512918660287085,6.2164867296446245,23.179473684210524,965.937894736842,6.38421052631579,1.5003508771929825,19,-0.8884683398235491
MT,2012,7,1.8660401002506264,1.2119883040935673,22.734444444444446,966.3343567251462,5.74609250398724,1.6308479532163742,19,-1.219289706416661
MT,2012,8,2.4989766081871347,1.6643032406190301,25.016831983805666,966.007209851552,6.327368421052632,1.9823852901484482,19,-1.2124573981895101
MT,2012,9,47.69107769423559,5.792105263157895,27.07097744360902,964.0435463659148,8.242105263157894,1.8900313283208021,19,-0.7246259013793888
MT,2012,10,75.36578947368422,10.210526315789474,27.015789473684208,961.8333333333333,9.5,1.9298245614035086,19,-0.4258879417202177
MT,2012,11,218.91122807017544,18.099999999999998,25.34238721804511,961.0213721804511,8.484210526315788,1.704812030075188,19,1.1236303255862312
MT,2012,12,184.23368421052632,17.736842105263158,25.574561403508774,961.3580566801619,7.247368421052631,1.7090350877192981,19,0.7492994642142257
MT,2013,1,298.93429824561406,21.62200956937799,24.99363268310637,962.0557784320943,6.794736842105263,1.6031499202551835,19,1.9874488506133228
MT,2013,2,250.55936507936508,18.978070175438596,24.79239766081871,962.4861325808695,7.247368421052631,1.4489633173843701,19,1.4652598952990463
MT,2013,3,207.42531328320803,18.75803144224197,25.373684210526317,962.7517543859649,6.621052631578947,1.3201754385964912,19,0.9996442557177156
MT,2013,4,108.04210526315791,14.210526315789474,24.284615384615382,964.1481106612686,5.921052631578948,1.2627192982456141,19,-0.0731595741794516
MT,2013,5,36.03383458646616,4.894736842105263,24.073684210526313,964.8442105263158,5.878947368421052,1.365263157894737,19,-0.8504613951333675
MT,2013,6,34.657885739991,5.730263157894737,24.278947368421054,965.3728070175438,5.731578947368422,1.237719298245614,19,-0.8653142382006124
MT,2013,7,6.673684210526315,2.526315789473684,22.910526315789475,966.7184210526317,6.1947368421052635,1.774561403508772,19,-1.1673930216845099
MT,2013,8,1.0912280701754387,0.529657477025898,23.873444976076556,965.5201754385965,7.322807017543859,2.0624136097820305,19,-1.2276535067997938
MT,2013,9,39.015538847117796,5.478947368421053,26.389327485380118,963.8231525784157,7.5092105263157904,1.9436469962785752,19,-0.8182750347393417
